CalcaterraEtAl_2024_NatEner_data_ED_fig2
Region,Scenario,Variable,Year,scengroup,IMACLIM,IMAGE,WITCH,maxwacc,minwacc
China+,CoC-reference,CCS,2035,1.5D,0.056430000000000200,0.05605057000000000,0.053751633404901100,0.056430000000000200,0.053751633404901100
China+,CoC-reference,CCS,2040,1.5D,0.05582000000000020,0.05602653,0.05330822307018900,0.05602653,0.05330822307018900
China+,CoC-reference,CCS,2045,1.5D,0.05485000000000020,0.05602413,0.05294984781459430,0.05602413,0.05294984781459430
China+,CoC-reference,CCS,2050,1.5D,0.053700000000000200,0.05601226,0.052648083739355200,0.05601226,0.052648083739355200
China+,CoC-reference,CCS,2055,1.5D,0.052700000000000200,0.055996270000000000,0.05259938535489840,0.055996270000000000,0.05259938535489840
China+,CoC-reference,CCS,2060,1.5D,0.05196000000000020,0.05599547,0.05259938535489840,0.05599547,0.05196000000000020
China+,CoC-reference,CCS,2065,1.5D,0.05132000000000020,0.05598936,0.05259938535489840,0.05598936,0.05132000000000020
China+,CoC-reference,CCS,2070,1.5D,0.05075000000000020,0.05598700000000000,0.05259938535489840,0.05598700000000000,0.05075000000000020
China+,CoC-reference,CCS,2075,1.5D,0.05022000000000020,0.055986770000000000,0.05259938535489840,0.055986770000000000,0.05022000000000020
China+,CoC-reference,CCS,2080,1.5D,0.04970000000000010,0.055986760000000000,0.05259938535489840,0.055986760000000000,0.04970000000000010
China+,CoC-reference,CCS,2085,1.5D,0.04917000000000020,0.05597932,0.05259938535489840,0.05597932,0.04917000000000020
China+,CoC-reference,CCS,2090,1.5D,0.04860000000000020,0.05597092,0.05259938535489840,0.05597092,0.04860000000000020
China+,CoC-reference,CCS,2095,1.5D,0.048030000000000100,0.05596884,0.05259938535489840,0.05596884,0.048030000000000100
China+,CoC-reference,CCS,2100,1.5D,0.04756000000000020,0.05596884,0.05259938535489840,0.05596884,0.04756000000000020
China+,CoC-reference,Coal,2020,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2025,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2030,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2035,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2040,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2045,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2050,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2055,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2060,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2065,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2070,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2075,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2080,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2085,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2090,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2095,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Coal,2100,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Gas,2020,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2025,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2030,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2035,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2040,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2045,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2050,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2055,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2060,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2065,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2070,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2075,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2080,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2085,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2090,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2095,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Gas,2100,1.5D,0.035000000000000200,0.034911960000000000,0.03482014293491870,0.035000000000000200,0.03482014293491870
China+,CoC-reference,Solar,2020,1.5D,0.044000000000000400,0.043959130000000000,0.04461181234481580,0.04461181234481580,0.043959130000000000
China+,CoC-reference,Solar,2025,1.5D,0.040620000000000400,0.04257342,0.042401145240317,0.04257342,0.040620000000000400
China+,CoC-reference,Solar,2030,1.5D,0.039040000000000400,0.04056028,0.039745907386251600,0.04056028,0.039040000000000400
China+,CoC-reference,Solar,2035,1.5D,0.03843000000000040,0.03994901000000000,0.037732109335358700,0.03994901000000000,0.037732109335358700
China+,CoC-reference,Solar,2040,1.5D,0.03777000000000040,0.03940017,0.03697970536910340,0.03940017,0.03697970536910340
China+,CoC-reference,Solar,2045,1.5D,0.03701000000000040,0.03919316,0.03654373050012550,0.03919316,0.03654373050012550
China+,CoC-reference,Solar,2050,1.5D,0.03643000000000030,0.03843138,0.0360121572896604,0.03843138,0.0360121572896604
China+,CoC-reference,Solar,2055,1.5D,0.03601000000000030,0.03777714,0.03548778464960090,0.03777714,0.03548778464960090
China+,CoC-reference,Solar,2060,1.5D,0.035630000000000300,0.03722999,0.0350510398482773,0.03722999,0.0350510398482773
China+,CoC-reference,Solar,2065,1.5D,0.035280000000000300,0.03618199,0.0346723180846277,0.03618199,0.0346723180846277
China+,CoC-reference,Solar,2070,1.5D,0.03497000000000030,0.03567304,0.034372193996071300,0.03567304,0.034372193996071300
China+,CoC-reference,Solar,2075,1.5D,0.034690000000000300,0.035465710000000000,0.034079393314188,0.035465710000000000,0.034079393314188
China+,CoC-reference,Solar,2080,1.5D,0.03443000000000030,0.035355660000000000,0.0338182195099862,0.035355660000000000,0.0338182195099862
China+,CoC-reference,Solar,2085,1.5D,0.03419000000000030,0.03486707000000000,0.0334229451784016,0.03486707000000000,0.0334229451784016
China+,CoC-reference,Solar,2090,1.5D,0.033980000000000300,0.03430231000000000,0.0331779977738897,0.03430231000000000,0.0331779977738897
China+,CoC-reference,Solar,2095,1.5D,0.03381000000000030,0.03403823000000000,0.0329564069617239,0.03403823000000000,0.0329564069617239
China+,CoC-reference,Solar,2100,1.5D,0.03364000000000030,0.033955790000000000,0.032759091617583400,0.033955790000000000,0.032759091617583400
China+,CoC-reference,Hydro,2020,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2025,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2030,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2035,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2040,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2045,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2050,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2055,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2060,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2065,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2070,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2075,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2080,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2085,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2090,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2095,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Hydro,2100,1.5D,0.045000000000000200,0.04543616000000000,0.045344342934918700,0.04543616000000000,0.045000000000000200
China+,CoC-reference,Biomass,2020,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2025,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2030,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2035,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2040,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2045,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2050,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2055,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2060,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2065,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2070,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2075,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2080,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2085,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2090,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2095,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-reference,Biomass,2100,1.5D,0.05700000000000020,0.05677396,0.05668214293491870,0.05700000000000020,0.05668214293491870
China+,CoC-convergence,Onshore,2020,1.5D,0.04500000000000050,0.046472290000000000,0.0478519861051047,0.0478519861051047,0.04500000000000050
China+,CoC-convergence,Onshore,2025,1.5D,0.042500000000000400,0.04616821000000000,0.04732655813104760,0.04732655813104760,0.042500000000000400
China+,CoC-convergence,Onshore,2030,1.5D,0.0406900000000003,0.04193896,0.046758823815132,0.046758823815132,0.0406900000000003
China+,CoC-convergence,Onshore,2035,1.5D,0.03973000000000020,0.04193896,0.04625533111337230,0.04625533111337230,0.03973000000000020
China+,CoC-convergence,Onshore,2040,1.5D,0.038960000000000200,0.041726660000000000,0.0458064687853665,0.0458064687853665,0.038960000000000200
China+,CoC-convergence,Onshore,2045,1.5D,0.0382000000000001,0.04168278,0.04540335503571840,0.04540335503571840,0.0382000000000001
China+,CoC-convergence,Onshore,2050,1.5D,0.03759000000000010,0.04131708,0.045039297381619800,0.045039297381619800,0.03759000000000010
China+,CoC-convergence,Onshore,2055,1.5D,0.03713000000000010,0.04054816,0.0447093251700037,0.0447093251700037,0.03713000000000010
China+,CoC-convergence,Onshore,2060,1.5D,0.036740000000000000,0.03982475,0.04440873737070390,0.04440873737070390,0.036740000000000000
China+,CoC-convergence,Onshore,2065,1.5D,0.03637000000000010,0.03924049000000000,0.0441334927997645,0.0441334927997645,0.03637000000000010
China+,CoC-convergence,Onshore,2070,1.5D,0.03604000000000010,0.038862860000000000,0.043880262748892300,0.043880262748892300,0.03604000000000010
China+,CoC-convergence,Onshore,2075,1.5D,0.035750000000000000,0.03882849,0.0436461535655751,0.0436461535655751,0.035750000000000000
China+,CoC-convergence,Onshore,2080,1.5D,0.03549000000000010,0.03882849,0.043428826396397200,0.043428826396397200,0.03549000000000010
China+,CoC-convergence,Onshore,2085,1.5D,0.03524000000000000,0.03873129,0.0432263111749355,0.0432263111749355,0.03524000000000000
China+,CoC-convergence,Onshore,2090,1.5D,0.03500000000000010,0.03835724,0.043036938229445900,0.043036938229445900,0.03500000000000010
China+,CoC-convergence,Onshore,2095,1.5D,0.03478000000000010,0.038082960000000000,0.0428592443644915,0.0428592443644915,0.03478000000000010
China+,CoC-convergence,Onshore,2100,1.5D,0.03458000000000000,0.03804024000000000,0.0426923328951326,0.0426923328951326,0.03458000000000000
China+,CoC-convergence,Offshore,2020,1.5D,0.06900000000000020,0.0689583,0.0691988097572669,0.0691988097572669,0.0689583
China+,CoC-convergence,Offshore,2025,1.5D,0.060040000000000100,0.06729291,0.0637782278484445,0.06729291,0.060040000000000100
China+,CoC-convergence,Offshore,2030,1.5D,0.05369000000000010,0.05679299000000000,0.059733980467265700,0.059733980467265700,0.05369000000000010
China+,CoC-convergence,Offshore,2035,1.5D,0.05056000000000010,0.05582768,0.05519158399815070,0.05582768,0.05056000000000010
China+,CoC-convergence,Offshore,2040,1.5D,0.04854000000000010,0.05476176000000000,0.05114159557041250,0.05476176000000000,0.04854000000000010
China+,CoC-convergence,Offshore,2045,1.5D,0.04675000000000000,0.053764160000000000,0.047532604976875300,0.053764160000000000,0.04675000000000000
China+,CoC-convergence,Offshore,2050,1.5D,0.04514,0.052507130000000000,0.0456698787575961,0.052507130000000000,0.04514
China+,CoC-convergence,Offshore,2055,1.5D,0.04449,0.05184318,0.0448174724843221,0.05184318,0.04449
China+,CoC-convergence,Offshore,2060,1.5D,0.04397000000000000,0.05108115,0.0441082098360901,0.05108115,0.04397000000000000
China+,CoC-convergence,Offshore,2065,1.5D,0.043500000000000000,0.05046605,0.043514509753440000,0.05046605,0.043500000000000000
China+,CoC-convergence,Offshore,2070,1.5D,0.04308,0.05020431000000000,0.0429545581332833,0.05020431000000000,0.0429545581332833
China+,CoC-convergence,Offshore,2075,1.5D,0.04271,0.05017455,0.0424866205299957,0.05017455,0.0424866205299957
China+,CoC-convergence,Offshore,2080,1.5D,0.04238000000000000,0.05017455,0.04206264503288450,0.05017455,0.04206264503288450
China+,CoC-convergence,Offshore,2085,1.5D,0.042070000000000000,0.0500803,0.0416843345335059,0.0500803,0.0416843345335059
China+,CoC-convergence,Offshore,2090,1.5D,0.04177,0.0495851,0.0413280685481052,0.0495851,0.0413280685481052
China+,CoC-convergence,Offshore,2095,1.5D,0.04150000000000000,0.049106580000000000,0.0410035514840423,0.049106580000000000,0.0410035514840423
China+,CoC-convergence,Offshore,2100,1.5D,0.04125000000000000,0.04903615,0.04076432347875320,0.04903615,0.04076432347875320
China+,CoC-convergence,Nuclear,2020,1.5D,0.05300000000000020,0.05321616,0.0532274429349187,0.0532274429349187,0.05300000000000020
China+,CoC-convergence,Nuclear,2025,1.5D,0.05200000000000020,0.052803750000000000,0.0532274429349187,0.0532274429349187,0.05200000000000020
China+,CoC-convergence,Nuclear,2030,1.5D,0.051000000000000100,0.05228823,0.0532274429349187,0.0532274429349187,0.051000000000000100
China+,CoC-convergence,Nuclear,2035,1.5D,0.05000000000000010,0.05177271,0.05266875904814630,0.05266875904814630,0.05000000000000010
China+,CoC-convergence,Nuclear,2040,1.5D,0.049000000000000100,0.05125720000000000,0.0521100751613739,0.0521100751613739,0.049000000000000100
China+,CoC-convergence,Nuclear,2045,1.5D,0.04800000000000000,0.050741680000000000,0.0515513912746016,0.0515513912746016,0.04800000000000000
China+,CoC-convergence,Nuclear,2050,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2055,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2060,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2065,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2070,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2075,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2080,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2085,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2090,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2095,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,Nuclear,2100,1.5D,0.047,0.05022616000000000,0.050992707387829200,0.050992707387829200,0.047
China+,CoC-convergence,CCS,2020,1.5D,0.05700000000000020,0.05651573,0.05668214293491870,0.05700000000000020,0.05651573
China+,CoC-convergence,CCS,2025,1.5D,0.05594000000000020,0.055742990000000000,0.05668214293491870,0.05668214293491870,0.055742990000000000
China+,CoC-convergence,CCS,2030,1.5D,0.05476000000000010,0.05511921000000000,0.05566651563805190,0.05566651563805190,0.05476000000000010
China+,CoC-convergence,CCS,2035,1.5D,0.05349000000000010,0.05454752000000000,0.05323908382294250,0.05454752000000000,0.05323908382294250
China+,CoC-convergence,CCS,2040,1.5D,0.051950000000000100,0.05403207000000000,0.05227551174511160,0.05403207000000000,0.051950000000000100
China+,CoC-convergence,CCS,2045,1.5D,0.05009000000000000,0.053519580000000000,0.05140271364897550,0.053519580000000000,0.05009000000000000
China+,CoC-convergence,CCS,2050,1.5D,0.048100000000000000,0.05300069000000000,0.050590997354285,0.05300069000000000,0.048100000000000000
China+,CoC-convergence,CCS,2055,1.5D,0.047200000000000000,0.05298756000000000,0.05054171877204020,0.05298756000000000,0.047200000000000000
China+,CoC-convergence,CCS,2060,1.5D,0.046540000000000000,0.052986910000000000,0.05054171877204020,0.052986910000000000,0.046540000000000000
China+,CoC-convergence,CCS,2065,1.5D,0.04598,0.052973740000000000,0.05054171877204020,0.052973740000000000,0.04598
China+,CoC-convergence,CCS,2070,1.5D,0.04546000000000000,0.05296962000000000,0.05054171877204020,0.05296962000000000,0.04546000000000000
China+,CoC-convergence,CCS,2075,1.5D,0.044980000000000000,0.05296912,0.05054171877204020,0.05296912,0.044980000000000000
China+,CoC-convergence,CCS,2080,1.5D,0.04452,0.05296912,0.05054171877204020,0.05296912,0.04452
China+,CoC-convergence,CCS,2085,1.5D,0.044070000000000000,0.052965660000000000,0.05054171877204020,0.052965660000000000,0.044070000000000000
China+,CoC-convergence,CCS,2090,1.5D,0.043590000000000000,0.05295927000000000,0.05054171877204020,0.05295927000000000,0.043590000000000000
China+,CoC-convergence,CCS,2095,1.5D,0.04311,0.05295509000000000,0.05054171877204020,0.05295509000000000,0.04311
China+,CoC-convergence,CCS,2100,1.5D,0.042650000000000000,0.05295509000000000,0.05054171877204020,0.05295509000000000,0.042650000000000000
China+,CoC-convergence,Coal,2020,1.5D,0.05700000000000020,0.056670860000000000,0.05668214293491870,0.05700000000000020,0.056670860000000000
China+,CoC-convergence,Coal,2025,1.5D,0.05600000000000010,0.05625845000000000,0.05668214293491870,0.05668214293491870,0.05600000000000010
China+,CoC-convergence,Coal,2030,1.5D,0.05500000000000010,0.05574293,0.05668214293491870,0.05668214293491870,0.05500000000000010
China+,CoC-convergence,Coal,2035,1.5D,0.054000000000000100,0.055227410000000000,0.05612345904814630,0.05612345904814630,0.054000000000000100
China+,CoC-convergence,Coal,2040,1.5D,0.05300000000000010,0.0547119,0.055564775161374,0.055564775161374,0.05300000000000010
China+,CoC-convergence,Coal,2045,1.5D,0.05200000000000000,0.05419638000000000,0.055006091274601600,0.055006091274601600,0.05200000000000000
China+,CoC-convergence,Coal,2050,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2055,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2060,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2065,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2070,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2075,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2080,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2085,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2090,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2095,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Coal,2100,1.5D,0.051,0.05368086,0.05444740738782920,0.05444740738782920,0.051
China+,CoC-convergence,Gas,2020,1.5D,0.035000000000000200,0.034808860000000000,0.03482014293491870,0.035000000000000200,0.034808860000000000
China+,CoC-convergence,Gas,2025,1.5D,0.03400000000000020,0.03439645,0.03482014293491870,0.03482014293491870,0.03400000000000020
China+,CoC-convergence,Gas,2030,1.5D,0.03300000000000010,0.03388093,0.03482014293491870,0.03482014293491870,0.03300000000000010
China+,CoC-convergence,Gas,2035,1.5D,0.03200000000000010,0.033365410000000000,0.03426145904814630,0.03426145904814630,0.03200000000000010
China+,CoC-convergence,Gas,2040,1.5D,0.03100000000000010,0.0328499,0.0337027751613739,0.0337027751613739,0.03100000000000010
China+,CoC-convergence,Gas,2045,1.5D,0.030000000000000000,0.03233438,0.0331440912746016,0.0331440912746016,0.030000000000000000
China+,CoC-convergence,Gas,2050,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2055,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2060,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2065,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2070,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2075,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2080,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2085,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2090,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2095,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Gas,2100,1.5D,0.029,0.03181886,0.0325854073878292,0.0325854073878292,0.029
China+,CoC-convergence,Solar,2020,1.5D,0.044000000000000400,0.043959130000000000,0.04461181234481580,0.04461181234481580,0.043959130000000000
China+,CoC-convergence,Solar,2025,1.5D,0.040560000000000300,0.04254998000000000,0.042394768444568300,0.04254998000000000,0.040560000000000300
China+,CoC-convergence,Solar,2030,1.5D,0.03903000000000030,0.0405184,0.03975984474467420,0.0405184,0.03903000000000030
China+,CoC-convergence,Solar,2035,1.5D,0.038430000000000200,0.04025435000000000,0.037732946314814,0.04025435000000000,0.037732946314814
China+,CoC-convergence,Solar,2040,1.5D,0.03775000000000020,0.03930003,0.03699132019225200,0.03930003,0.03699132019225200
China+,CoC-convergence,Solar,2045,1.5D,0.03700000000000010,0.03898276,0.0365515485806111,0.03898276,0.0365515485806111
China+,CoC-convergence,Solar,2050,1.5D,0.036440000000000100,0.03840573,0.0360325263156107,0.03840573,0.0360325263156107
China+,CoC-convergence,Solar,2055,1.5D,0.036020000000000100,0.03782947,0.03551239269525480,0.03782947,0.03551239269525480
China+,CoC-convergence,Solar,2060,1.5D,0.03565000000000010,0.03737658,0.0350763105905832,0.03737658,0.0350763105905832
China+,CoC-convergence,Solar,2065,1.5D,0.03530000000000010,0.036447070000000000,0.0347439785357647,0.036447070000000000,0.0347439785357647
China+,CoC-convergence,Solar,2070,1.5D,0.03499000000000010,0.03562989,0.034408532720797500,0.03562989,0.034408532720797500
China+,CoC-convergence,Solar,2075,1.5D,0.03471000000000010,0.035430500000000000,0.0341147235805197,0.035430500000000000,0.0341147235805197
China+,CoC-convergence,Solar,2080,1.5D,0.03445000000000010,0.03532715000000000,0.0338556008501456,0.03532715000000000,0.0338556008501456
China+,CoC-convergence,Solar,2085,1.5D,0.03421000000000010,0.035052,0.033459202348966900,0.035052,0.033459202348966900
China+,CoC-convergence,Solar,2090,1.5D,0.03399000000000010,0.03435002000000000,0.03321262010300970,0.03435002000000000,0.03321262010300970
China+,CoC-convergence,Solar,2095,1.5D,0.033770000000000100,0.03405143,0.0329892213835351,0.03405143,0.0329892213835351
